masiinat06706	negative,negative,negative,negative	laatu,luotettavuus,yleiskuva	Tässä täytyy tietää että riippumatta siitä mistä ostat , menee puhelimet huoltoon samaan paskalafkaan nimeltä 	SCF-Huolto	 .
musiikki00011	neutral	esitys	Jepu , tod.näk . tämän vuoden loppupuolella . Juuri tuli eka livelevykin - 	Streetcleaner	 kokonaisuudessaan soitettuna Roadburn festival 2011 : llä .
musiikki01811	positive	laatu	Ite tykkään kyllä kovasti . Ei yllä 	Marrow of the Spiritin	 tasolle , mutta oikein hyvä levy omasta mielestä . Ehkä pienoista ideoiden puutetta kuultavissa
musiikki01924	positive,positive,positive	yleiskuva	Itse pidän myös 	Agallochista	 , mutta nyt oli kyllä jonnelta haiskahtava kommentti .
musiikki03754	positive,positive,positive	laatu,laatu		Solitude Aeturnuksella	 on 6 pitkäsoittoa ja kaikki niistä ovat täyttä timanttia , kannattaa tutustua lähemmin .
musiikki04192	positive,positive,positive,positive	laatu,tuotanto,yleinen	Juuh , tykitelty on . Rakastan edelleen koko 	Mayhemin	 tuotantoa .
ohjelmistot00192	positive,neutral		Pelkkä editori , 	GCC	 ja makefilet on hyvä kombo pieniin projekteihin . IDEstä voi olla iloa jos on iso projekti ja kehitysympäristö tarjoaa hyviä työkaluja kompleksisuudenhallintaan mutta ei se silloinkaan välttämätön ole .
ohjelmistot00387	positive,positive,positive,positive	ai,kattavuus,käytettävyys,käyttö,laatu,monipuolisuus,nopeus	Foorumeilta nimenomaan kannattaa kysyä . Hullu paljon töitä tekee , viisas jne. Ei tosin välttämättä täältä , mutta vaikka StackOverflowsta . Siellä on hurja määrä asiantuntemusta ja vastaus tulee noin 2 minuutissa . Itse saat haeskella tunteja 	googlella	 .
ohjelmistot01402	neutral,positive,neutral,neutral	ansio,avoimuus,tuott	Ainakin 	iOS:iin	 jotkut firmat tekevät sovelluksia periaattella sinun idea meidän koodaus voitot puoliksi . Tietty jos se idea on typerä ja tarkoitettu joksikin sisäpiiriläpäksi niin eivät ne varmaan sitä sinulle tee .
ohjelmistot02191	neutral,neutral,neutral,neutral,neutral	kysymys,käyttöjärjestelmä,paremmuus,suositus	Mint ubuntu vai 	mint debian	 ? Kumpi parempi ? entäs mikä työpöytä ?
ohjelmistot04857	positive,positive,neutral	kysymys,monipuolisuus,ominaisuus	Kerrotko jonkun ominaisuuden vim:ssä mitä ei saa esim. 	Sublime Textiin	 ? Regexit on ollu 1 versiosta saakka .
ohjelmistot05206	neutral,positive	laitevaatimus,toimivuus	Tulin vain kiittämään hyvästä ja asiallisesta langasta . Lurkkaillessa tämä on ollut ensimmäinen mistä löytynyt viesteille jotain katetta eikä pelkkää paskanjauhantaa . Taidanpa itekkin alotella laittamalla jonkun distron ( näillänäkymin 	Mintin	 ) vanhemmalle läppärille . En usko että kovin korkeita speccejä ainakaan pienten ohjelmien kanssa tarvisi ..?
ohjelmistot06858	neutral,neutral,neutral		Millä kielellä kannattaa ruveta vääntämään softaa jonka pitäisi toimia sekä Windowsissa että Linuxissa ? Plussaa jos toimii myös 	Macissä	 .
penkkiurheilu02833	negative,negative,negative	haave,odotus,toive,yleinen	Joo toivo 	QPR : n	 kohdalla menetetty ainakin mun osalta . Harmi . T . samis
penkkiurheilu07149	neutral,neutral,neutral	aikomus,toimintatapa		Ferrarilla	 ei luonnollisesti ole mitään aikeita ottaa takaisin keskivertokuskia , jota Massa kyykytti huonommalla autollaan .
penkkiurheilu16982	unclear,neutral,neutral,neutral		Mohamed Diame ilmeisesti siirtymässä Hulliin . Jää ikävä lukuisia kikkailuja ja vaarallisia taklauksia . ; __ ; Jämähti penkille Koyaten tulon jälkeen , joten toivottavasti saa minuutteja 	Tigersien	 riveissä .
penkkiurheilu17080	negative,negative,negative	laatu,ominaisuus,tarjonta	Miksi ostaisin 	viaplayn	 ? Siellä ei näytetä mitään hyvää sarjaa .
penkkiurheilu19383	negative,negative,negative	luotettavuus	Lukko ja 	tps	 petti , sinne meni . Huomiselle jotain vinkkejä ? tai seuraavalle liigakierrokselle ?
politiikka02110	negative,negative	raha,rajoite,talous,verotus	kysytääs nyt sitten yleisesti verotuksesta kun sitä varten langan tein että olisiko kanssa-nyymeillä parempia verotusmalleja tai ideoita , kuin tämä nykyinen tai ap : n mielettömät veroajatukset ? koska nykyinen ei aja mitenkään asiaansa , eli suhteellisen paljon viedään joka suunnasta veroja , tapetaan pienyrittäminen ja duuninteon järkevyys alkuunsa . verotus kun on vielä niitä ainoita tapoja vaikuttaa kotimaan raha-asioihin 	EMU : n	 takia . voi heittää vaikka omiin poliittisiin aatteisiinsa sopivia malleja .
politiikka03700	negative,negative		Ikinä en ole 	vihreitä	 äänestänyt enkä ikinä tule äänestämään , mutta en silti kannata tuottamattomien yritysten keinotekoisesti pystyssäpitämistä , oikeuslaitos ei tietääkseni ole voittoa tavoitteleva yritys , joten mitä järkeä sen yksityistämisessä olisi ?
politiikka18905	negative,negative	asema,hallinta,mielipide,monopoli	No mites nää kotoista pienpanimot ja pikkutislaamot ? Mielestäni niitä olisi tärkeää tukea siitä huolimatta että suomen alkoholilakeja ja erityiessti 	Alkon	 monopolia täytyy boikotoida .
ruokajajuoma02670	positive,positive	hinta,käyttö,laatu	Osta sitten mylly , joka tosiaan jauhaa kahvin eikä leikkaa sitä pyörivillä terillä . Terät eivät saa kahvista tasakokoista jauhatusta aikaan . Yksi ihan hyvä ja huokea vaihtoehto on 	Nivona CafeGrano	 .
ruokajajuoma06763	positive,positive,positive,positive	aika,hinta,luotettavuus,palvelu,toiminta,toimitus,toimivuus	Gourmondosta tilasin pari kuukautta sitten lastin oluita , joita ei Suomessa saa tai joita myydään 	ALKOssa	 ihan riistohinnoilla . Hyvin toimi , toimitus oli suht nopea ja kaikki pullot tulivat ehjänä perille . Toimitusmaksu oli muistaakseni 15€ ja jos tilaa yli 140 euron edestä , niin toimituskulut ovat kympin vaikka tilaisit kuinka paljon kerralla . Löwenbräutakin näyttäisi löytyvän .
ruokajajuoma07065	positive,neutral	hinta	No jestas . EI täällä ihan noin kalliita hintoja ainakaan ole ollut . Ardbeg 10 yo maksoi eräässä paikassa kympin ja 	Glenlivet 12	 toisessa paikassa 7€ . Ne on mielestäni ihan sopivia hintoja tesmailuun .
ruokajajuoma08535	negative,negative	hinta,hinta	Säästö oli kylläkin 25 euroa 	Gourmondoon	 verrattuna . Olet selvästi vaan tuollainen wannabe elitisti jonka päähän ei mahdu että kaikki ei osta niitä kalliimpia merkkejä ja kymmeniä pulloja samalla kertaa .
ruokajajuoma09158	positive	maku		Kilchomanin	 viskejä olen maistellut ensimmäisistä pullotteista lähtien ja vakuuttavaa settiä kyllä . Machir Bay 2013 oli ainakin loistosettiä . Muutkin loistavia , vaikka ikäähän noilla ei ole vielä hirveästi ole tislaamon nuoresta iästä johtuen .
talous01092	neutral,neutral,neutral,negative	ennakoitavuus,kerroin,pysyvyys	Minkä sivuston kautta pelaat ? Millaisilla panoksilla aloitit tuon homman ? Katsoin Veikkauksen sivuilta ja siellä oli ohjeet ja säännöt kohdassa tekstinpätkä jossa kerrottiin että 	Veikkaus	 voi muuttaa kiinteää kerrointa pelin edetessä ? Onko tuollaista tapahtunut ikinä sinulle ? Mistä seuraat matseja , ja mitä liigoja pelaat yleensä ? Kiitos jo näin etukäteen .
talous03296	neutral,positive	ansio,asema,asema,luotettavuus,tuotto	Elisa ja Kesko on tunnettu perinteisesti hyvinä osingonmaksajina . Tosin Elisa on jakanut osinkoa aika löysällä kädellä ja firma onkin aika velkainen . Keskolla taas bisnekset eivät oikein luista , mutta kova kulukuuri on pitänyt voitot kohtuullisina ja osingoista on myös pidetty huoli . Eivät todellakaan ole mitään pikavoittoja . Tasaisempia firmoja saa hakea . Telebisnes ehkä vähän riskisempää , mutta 	Elisan	 asema Suomessa ei horju .
talous03913	neutral	käytös	kätevästi aloittivat ton treidauksen vasta kun euroopan markkinat oli menneet kiinni . Maanantaina sitten nähdään miten Yahoo ja 	Softbank	 reagoivat tähän aloitukseen . Jännittävää .
talous04265	neutral,negative	käyttö,käyttö		IB : n	 kanssa toimiessa täytyy ilmeisesti toimittaa kaikki tiedot voitoista/tappioista verottajalle itse ?
talous04397	positive,positive	ansio,hinta,hinta,tuotto	osta mielummin Nordeaa , osake on tosi halpa vieläkin verrattuna Nordean tulokseen . Osinkoa tullaan kasvattamaan 2015 ja 2016 ja kurssikin tulee ilman yllätyksiä nousemaan 12-14e , näin siis ennusteiden mukaan . Ei 	Sampokaan	 huono sijoitus ole , mutta tuntuu aika kovalta hinnalta tällä hetkellä ( 38e ) .
talous04975	positive,positive,positive	markkina,muutos,yleinen	Suomessa on vain se ongelma , että markkinat yleensä lasketaan varsin pieniksi ja joidenkin yritysten jalansijaa/osuutta markkinoista liian isoksi . Tästä syystä monia ei kiinnosta lopulta tulla välttämättä kokeilemaan . Tosin esimerkiksi 	Lidl	 oli raikastuulahdus aikoinaan , kun tuli sekoittamaan vähän pakkaa ruokakauppojen puolella .
ajoneuvot00243	positive,mixed,neutral,mixed	hinta,hinta,hinta,ominaisuus,paino,tuote	Tarkoitus olisi ostaa b230ft koneellinen volvo , kun nuo on muutenkin niin halpoja . Mutta ostaakko 740 vai 940 ? 740 olisi ainakin kevyempi ja mahdollisesti halvempi ( harvoin myynnissä , nyt yksi ) , mutta 	940	 olisi varmaan turbomallissa jo vähän varusteita ja lukkoperä yleisempi . Mites muut jutut mitä en ota huomioon , kone on ilmeisesti päivitetty tuossa 960 mallissa ? Ainakin kovempia vääntölukemia löysin kun etsin tietoa .
ajoneuvot00648	neutral,mixed,negative,mixed	mielikuva,mielipide	Koska itsellä ainakin se kaikkein juntein kaveri ajaa bemarilla . Kaikki muut merkit on paskaa , poliisit on homoja ja nopeusrajoitukset on niille jotka ei osaa ajaa . On parilla muullakin kaverilla 	bemarit	 ja ovat ihan normaaleja tyyppejä mutta tämä yksi leimaa sen joukon .
ajoneuvot01073	negative,negative	ulkonäkö,ulkonäkö	Jaa . Yhtä rumalta nuo kaikki minusta näyttää . 	Bemari	 häviää , jos satut talvella cäbiä ulkoiluttamaan - satanolla .
ajoneuvot02787	positive,positive,positive	hinta-laatusuhde,nopeus,nopeus	Tuo kuva on vanhemmasta versiosta , ei yllä olevan kuvan autosta . Mitään siistejä civikkejä ei kannata edes miettiä . Täysi mopo tuo vanha vapari tuossa uudessa kopassa ja muutenkin vanhempaa civikkiä heikompi . 	Renault	 on yksi nopeimpia , ja tällä hetkellä halvimmalla nopein hot hatch , mitä rahalla voi ostaa . Itse asiassa virallisesti toiseksi nopein . Uusi 280 heppanen cupra oli nyrrellä nopeampi , mutta reunault vastannee tähän ensi kuun aikana tuunatulla versiolla tuosta 265 heppasesta .
ajoneuvot02856	negative,negative,negative	ajettevuus,kuntoisuus	No tuo citican versio on melkoisen jälkeenjäänyt nykypäivänä . Käyttäähän osa audin RS malleista ja McLaren 12C tuon tapaista . 	Mclarenissakin	 vain aktiivisesti ohjatut kallistuksenvakaajat , kun itse muu jousitus on vielä peruskamaa . Liian kallis ja vikaherkkä laitos upotettuna paskaan aihioon . Nyt käytettynä tuota ei sitten halua kukaan muu kuin paatunein ranskisfanboy .
ajoneuvot03080	positive,positive	mielipide	no maximasta ei varsinaisesti kokemusta , mutta primeran olen joskus omistanut . aivan hirvittävä paske versus bemut / 	audit	 mitä on ollu .
ajoneuvot03262	negative,negative,negative	laatu,mukavuus,varustelu	durkuhupaisaa on se , että ne on manuaalinakin mukavampia kuin esim volkkarit tai 	audit	 kiitos sen jumalattoman kytkinliikkeen
ajoneuvot03365	neutral,positive,positive	ajettavuus,muokattavuus	Siis kyllähän joku nappisilmä - 	Lada	 taittuu ihan hemmetin pienessä tilassa . Tä . : D Etuvedoissahan tuota rajoittaa lähinnä vetonivelet ja moottori ja vaihteisto , takavedoissa geometriaa muokkaamalla saa pyörät menemään ihan miten sattuu
ajoneuvot03427	negative,negative		W211 ei ole tällä hetkellä mitään muuta kun törkeä välimallimersu . Oikeastaan veikkaan , että 	W210	 tulee olemaan paljon halutumpi auto tulevaisuudessa kuin 211 . t . W123
ajoneuvot04336	neutral,negative,neutral,negative	kysymys,suunnittelu,suunnittelu,ulkonäkö	Onkohan tuosta kuvan 	E30 : stä	 korjattu taka - akselin geometria ? Vakio kun on suunniteltu päin persettä .
ajoneuvot05470	positive,positive,positive,negative	status,ulkomuoto,ulkonäkö,ulkonäkö	Joo , tuo ei vittu todellakaan ole arvokkaamman näköinen mitä ap : n linkkaama bmw . t : japsikuski Tollasia audeja näkee liikenteessä noin 97 tusinassa . Uudehko 	golf	 on huomiotaherättävämpi laite .
ajoneuvot05938	neutral,negative,neutral,neutral	varustelu,varustelutaso	Juu , tuota m120 konetta on ollut jo aika pitkään noissa , 	cl600	 olisi ihan bueno .
ajoneuvot08321	positive,positive,positive		Isolohko 	lada	 5 - vaihteisena olisi kyllä hyvä vaihtoehto . Lisätään vielä se listaan , että ajalta ennen katalysaattoreita .
ajoneuvot08494	neutral,positive,positive	laatu	Caliber / Pioneerit kannattaa unohtaa heti alkuunsa . Todella huonolaatuisia vehkeitä , varsinkin 100e luokassa . Toki jos autossa alkuperäiset pahvikaiuttimet niin ei mitään väliä . Muutama kymppi lisää budjettiin ja ostat 	Alpinen	 .
ajoneuvot09453	neutral,neutral,neutral		Minarellia ja Rabasaa on varmaan suurin osa mopoista vieläkin . Itse ajelin Riejulla ja toimihan se ihan hyvin , kun ei liikoja viritellyt ja huolsi kun oli tarvetta . 	Suzuki S1 : n	 omistin myös ja oli kyllä laatupeli , voi olla vaikeampi löytää hyvää . Jonnet pitivät rumana ; _ _ _ ; Kaunis mopo ja helppo virittää . PV : ssä sama kone .
ajoneuvot12458	negative,neutral		Kyllä se totuus on että 	Audin	 V8 : t ovat aikalailla elinkaarensa päässä 300tkm . Toki niitä voi elvytellä vaihtamalla isolla rahalla osia parin kuukauden välein , mutta missä järki ? Siinä että saat vähän isompi ruokaisen auton ? V8 moottorit ovat niitä varten kellä on varaa ajaa se sielt Audilta uutena ulos . Loppu elinkaari niillä autoilla on kädestä suuhun elävillä rikkailla
ajoneuvot14666	negative,negative	ulkonäkö,ulkonäkö	Jaa , a kiperä kysymys . Jos pitäisi valita joko c - malli tai 3 - sarjalainen ottaisin luultavasti c - mallin Jos pitäisi valita joko E - malli tai 5 - sarjalainen ottaisin viitossarjalaisen Jos pitäisi valita 7 tai ässä niin ässänhän ottaisin mieluusti Toisaalta bemarin maasturit on komeampia kuin 	mersun	 maasturit Taas toisaalta cls on komeampi kuin 6 sarjalainen ja sls amg on taas omaa luokkaansa En tiedä
harrastukset00503	positive,positive	kehittyminen	Tämä . Jos ei mahdollisuutta noihin niin 	Judo	 ! Tulet hajoamaan pystyotteluun koska et aluksi osaa yhtään mitään ja ainut kehitys näkyy mattopainissa :D Mutta se fiilis kun alat onnistumaan heitoissa/kampituksissa :3
harrastukset00653	neutral,neutral,positive,positive		Ei vissiin mitään kunnollista ainakaan . Kannattaa suosiolla lähteä keskustan ulkopuolelle . Suosittelen joko Finnfighters gymiä tai 	Turun jujutsuseuraa	 . Finnfighters enemmän lukkopaini/vapari . TJJS BJJ puvulla ja ilman , lisäksi kickboxing . Ei varsinaista vaparia .
harrastukset01322	neutral,mixed	suosittelu	Tsekkaa ennemmin vaikka Charge Plug , Fuji Feather , jopa 	Maurice Mongoose	 ( löytyy Citymarketista ) jne
harrastukset01492	neutral,neutral,neutral		Lähelle . Pitäisi päästä 	Puolustusvoimille	 töihin . Reservin aamut lähestyy tuhatta :) Kiitokset ! Tässä on tullut jo jotain peruslenkkejä vedettyäkin , taidan lisätä jotain tän kaltasta ohjelmaan .
harrastukset02162	neutral,unclear		Kokemusta lasikuitusauvoista ? 	Salomonin SC 1	 sauvat kiikarissa , olisi kiva jotain kommentteja kuulla jos kellään kokemusta vastaavista .
masiinat00772	negative,neutral,neutral		Tuli muuten mieleen , että jos olet asentanut virallisia teitä pitkin 4.3. - alkuisen virallisen firmwaren , niin puhelimeesi ilmestyy lisäksi Knox-laskuri . Sen kiertäminen on tällä hetkellä pikaisesti googlettamalla lähes mahdotonta . Samsung ei vastaa tuotteesta enää , jos huollossa nähdään jälkiä flashauksesta . Itse siis hoidin tänään 	Cyanogenmodin	 helvettiin ja vedetään nyt vakiolla . Kaiken pitäisi olla peitettynä hyvin mahdollista takuuhuoltoa varten .
masiinat01734	neutral		Ei lippulaivapuhelimilla ylipäätään ole eroa muuten kuin ulkonäössä . Kaikkiin niihin saa Cyanogenmodin joka tapauksessa sisään lyödä . Esimerkiksi Ylilaudan muotipuhelin HTC One ei ole kuin tuntumaltaan parempi kuin 	SGS4	 , ja koko yritys kiikkuu muutenkin konkurssin partaalla .
masiinat02268	positive,positive,positive		Pelästyin kun näin samsungin kuvassa mutta G2 tai Nexus ovat kummatkin loistavia valintoja . Suosittelen katsomaan myös 	HTC Oneen	 päin . Siitä julkaistaan uusi versio 12 päivän päästä mutta vuotojen perusteella ottaisin silti nykyisen etenkin jos se halpenee yhtään .
masiinat02796	neutral,neutral,positive,positive	myynti,ohje,tietokone	Tuu hakemaan multa 	Thinkpad T60	 jos asut Helsingissä tai lähellä . Löytyy coreboot tuki ja käsittääkseni myös hyvä OpenBSD - tuki . Lisäksi prossusta puuttuu vpro - vakoiluominaisuus .
masiinat02962	positive,positive,positive	kestävyys,kestävyys,kuntoisuus,laatu,laatu	Suosittelen säästämään Markukseen . 100 eurolla köydyt ja olet uuden tuolin tarpeessa hyvin pian . Markus kestänyt itsellä ja kahdella kaverilla jotka samaan aikaan tuolin osti niin yli 4 vuotta jo . Itselläni tuoli keikkuu hieman sivuttain . HIEMAN . Tämä on pientä siihen , että 100 euron Jyskin tuolit hajosivat ihan totaalisesti vuodessa kahdessa . Ikeassa myös monesti alennuksessa tuo 	Markus	 , omani hain pois hintaan 139e .
masiinat03041	negative,negative,negative	käytettävyys,laatu,laatu,nopeus,suorituskyky	Tekisi mieli viskata nykyinen puhelimeni seinään , samperin laginen paska 	SE Xperia Neo	 . Tuskimpa kuitenkaan teen sitä . Olisihan se kuitenkin kivaa saada vaihdettua tuollaiseen järkevään puhelimeen .
masiinat04987	negative		Muistellaanko yhdessä kuinka reilua on verrata kellotettua korttia kellottamattomaan ? Lisäksi , 	Asuksen	 malli itsessään ei tuo yhtään lisää potentiaalia .
masiinat06119	positive,positive,positive		En keksi Firefoxista mitään pahaa sanottavaa . Itse muuten käytän Operaa , joka on myös 	Chromium	 - pohjainen . Suosittelen .
masiinat06343	positive,neutral	suorituskyky	Jos on pari kappaletta 	GTX 970	 tai 980 näyttiksiä , onnistuu myös 4K-resolla pelien ja ohjelmien ajaminen .
musiikki00860	negative,negative	laatu	Keikalle en mene , koska 	Schoolboyn	 uusin levy on susipaska . Muuten olisin mennyt
musiikki02783	positive,positive,positive	laatu,mielipide,yleinen	Kyllä tämä on enemmänkin Grimea kuin Memphisiä . Asiasta kolmanteen Aztra on iskenyt minuun aivan täysillä . Fiilistelin jo aikoinaan sitä Öis biisiä , mutta nämä 	Aztran	 biitit ovat aivan mieletömiä . Kyllä näitä kuuntelee ihan mieelusti ilman räppejäkin . https://soundcloud.com/aztra/aztra-beat-mason-rabbi
musiikki05681	negative,negative,negative	kuntoisuus,uskottavuus	Oon kyl kaikkee muuta ku metallipuristi mut 	Slipknot	 on aik noloo ja plebee : s T : Eri
musiikki07245	neutral,positive,neutral		Mahtaako sulta löytyä 	Eilinen on tänään	 - LP : n muita biisejä ?
ohjelmistot01084	neutral,unclear,neutral,unclear	paino	Kannatteko läppärin joka päivä koululle ? Oma 	w7	 läppäri painaa sellaiset 3 kiloa .
ohjelmistot01112	neutral,mixed,neutral,neutral	ominaisuus,suosio	Mjaa . En ole Gimppiä kovin paljoa käyttänyt . Tässä nyt siis kysymyksenä on kuitenkin se , että onko tavallaan Gimppiä vastaavaa ohjelmaa videon editoinnille . Semmoista , mitä vapaan softan palvojat käyttävät tai suosittelevat samanlaisella vakaumuksella kuin 	GIMPpiä	 .
ohjelmistot03627	negative,neutral,neutral	käyttö,luotettava,luotettavuus	HTML5 on niin uutuudenkarhea tekniikka että ei ole luotettavaa ja toimivaa frameworkia , tai jos on niin ei todellakaan montaa . Yksin 	Javascript	 kielenä jo sotii luotettavuutta vastaan , se on suunniteltu UI-skriptaukseen eikä sovelluskehitykseen . Helppo kirjoittaa reikäistä koodia nopeammin kuin ehtii dokumentoida , vaikea testata .
ohjelmistot05259	neutral,positive,neutral			Flappybirdillä	 se ukko tienasi melko hyvin käsittääkseni pelkillä mainoksilla .
ohjelmistot05478	neutral,neutral,neutral,neutral	tietoturva	Näitä salasana repossa - mokia käy ihan kaikilla kielillä , frameworkeilla ja ohjelmistoilla . Ei ole pelkästään 	Sublimen	 ongelma . Yleensä salasanat ja muut salaiset avaimet kannattaa pitää ympäristömuuttujana . Silloin ei paska iske tuulettimeen , vaikka sattuisikin tuotantoympäristön config-tiedosto vuotamaan julkiseen GH-repoon .
ohjelmistot06828	neutral,neutral,neutral		Asensin windows 7 levyltä jota olen käyttänyt vanhaan , veljen ja nykyiseen koneeseeni . Nyt tämä vehje sitten pyytää uutta product keyta . Koska microsoft ei myy omilla sivuillaan seiskaa ja en jaksa asentaa warea . Toimisko tämä niinkin helposti/kalliisti että ostan netistä 	windows 7	 paketin ja käytän vain sen avaimen ? Ja kyllä olen aivan käsi näissä asioissa .
ohjelmistot06913	neutral,neutral			Unityn	 lisenssi maksaa jotain jos haluaa niitä julkaista , näin muistelisin . Korjatkoon joku jos olen väärässä .
penkkiurheilu02837	neutral		Kiitos tiedosta . Nyt voi laittaa 	Washingtonin	 voitolle vetoja . T :
penkkiurheilu13042	positive,neutral,neutral		huomenna saipaa isolla ! tappara tulee myös katkaisemaan ja 	blues	 ehkä venyy vierasvoittoon ?
penkkiurheilu18562	neutral,negative	tekopyhyys,usko	Juu , en huomannut tätä keskustelua . Mutta niin , Suarez ei mukana joka oli ylivoimaisesti paras kärki viime kaudella , Tekopyhää 	fifalta	 kun kuitenkin niinkin hullu henkilö kuin Diego Costa on mukana . Muutenkin usko FIFA:an on aika lailla hiipunut olemattomiin . Eiköhän se ole tämä hyväveli-verkosto joka tätäkin lajia pyörittää .
penkkiurheilu19350	neutral,neutral,neutral,mixed,neutral		Korjaus : Ottelu 	Malagaa	 vastaan pelataan torstaina 4.12. harjoituskeskus La Calan kentällä . Tietenkin , tosin suomalaiset aurinkoranta juntit eivät ole koskaan kuulletkaan Malagan jalkapallojoukkueesta . eihä se oo parsa ?!
penkkiurheilu19694	neutral,mixed	toimivuus	Motivaationpuute on kyllä näkyvissä , mutta tiedä sitten onko se sitä ettei pelaakaan NHL:ssä . Kyllähän ammattilainen tuossa iässä on sen jo enemmän tai vähemmän hyväksynyt joten ei pitäisi noin pahasti näkyä pelissä . Kenties ankeat Oulun olot , joukkuekaverit , valmennus tai muut syyt aiheuttaa sen että kaikkea ei saa irti , kuitenkin 	SaiPassa	 oli korvaamaton ukkeli
politiikka12949	negative,negative	läpinäkyvyys,läpinäkyvyys	Tuosta TTIP sopimuksesta on tosiaan aika hankala löytää neutraalia tietoa mutta minusta suurin vääryys koko touhussa on se että sitä puuhaillaan ja ollaan puuhailtu suljettujen ovien takana piilossa mediahuomiolta . Kyllä EU : n pitäisi toimia läpinäkyvämmin ja tiedottaa 	EU	 kansalaisia mitä tehdään ja mitä tapahtuu silla tavalla että politiikasta vähemmänkin kiinnostunut ymmärtää ja pysyy kartalla .
ruokajajuoma00027	neutral,neutral,neutral	kotimaisuus,rapu,tieto	kotimaisia taskurapuja saat kyllä aika intensiivisesti metsästää saadaksesi edes tuon kahdeksan kappaletta , kyseessä nimittäin harvoin esiintyvä satunnaislaji . eksyneet ( 	wikipedian	 mukaan vielä villasaksiravut ) tanskan salmien kautta pohjanmereltä .
ruokajajuoma01840	neutral,neutral,positive,neutral,neutral	valikoima,vastaus	Ainakin 	Citymarketeissa	 oon nähnyt , mutta ekokaupoista ( ekolo , ruohonjuuri , punnitse&säästä ) löytyy varmasti .
ruokajajuoma02915	positive,neutral,positive,positive	tuotevalikoima,valikoima	Täytyy sitten ostaa muutama maustevodka ja kokeilla . Mitä makuja suosittelet ? 	Absolutella	 näyttää olevan melkoinen valikoima noita . Onko kuumien juomien ( esim Irish coffee ) päälle lisättävässä kermavaahdossa mitään muuta kuin sitä itseään ? Eli kuuluuko siihen lisätä sokeria tms ? Mitä kahvilaatua kannattaa käyttää ?
ruokajajuoma04730	neutral,positive,positive	laatu	Itse ostin 	Lidlistä	 blenderini ja olen ollut erittäin tyytyväinen . Iso kannu ja murskaa jäät aivan ronskisti . Joskus tosin haisee sähkömies .
ruokajajuoma06688	neutral,neutral,negative,negative,negative	kaupunki,laatu,tuoreus	Asun itse kaupungissa , mutta fakta taitaa olla että tuolla maalla syödään huomattavasti laadukkaampaa ruokaa aidosti tuoreista ja paikallisista raaka-aineista . Kaupungeissa sit esim työpaikoilla syödään lounaalla 	Atrian	 pizzoja ja lihapiirakoita . Joukkoon mahtuu ehkä pari herrasmieslarppaajaa , jotka käyvät kalliilla syömässä sitä samaa junttien tuottamaa lähiruokaa .
ruokajajuoma08436	positive,positive	laatu,maku,ruokajuusto	Tästä oon samaa mieltä . Hillitön pettymys kun aikanaan ostin enkä ole toista kertaa hankkimassa . 	Arlan Natura	 on tällä hetkellä ruokajuustoista ehdottomasti paras . Tulee 50g päivässä mussutettua <3
ruokajajuoma09051	neutral,positive,positive	toimivuus,toimivuus	Mielenkiintoista . Itse just tänään maksoin oman tilaukseni onnistuneesti 	PayPalin	 kautta .
talous00944	neutral,neutral,neutral,neutral	kysymys	Paljonko saan tuottoa vuodessa , jos liityn 	HOK-elannon	 osuuskuntaan ? En käytä ryhmän tuotteita tai tarvitse sen bonuskorttia , joten miten paljon ansaitsisin vuodessa osuuskunnan tuotoilla liittymismaksua isompaa rahankäyttöä osuuskuntaa kohti ?
talous01669	neutral,neutral,mixed	hinta	Katselin viime viikon lopulla Capmania ostettavaksi , mutta ajattelin odotella vielä hetken , jos vaikka alle euron vielä dippaisi . Nyt kohonnut muutamassa päivässä noin 15% ylöspäin . Eipä nyt mikään iso menetys ollut , mutta kyllä tuollainen pikavoitto olisi kelvannut . Toisaalta , samankaltaisen päätöksen tein myös 	Neste Oilin	 kanssa ja osake syöksähti alkuviikosta noin 10% alaspäin .
ajoneuvot00590	neutral,neutral,neutral,neutral,neutral	muotoilu,muotoilu,ulkonäkö,ulkonäkö muotoilu	Niin ja onhan näitä traditioita muillakin merkeillä , tottakai . Juuri oli keskustelua 	Citroënin	 muotoilusta .
ajoneuvot01686	neutral,positive,positive	laatu,uudistus	Voihan se olla modernia tekniikkaa jos bemari jäänyt kehityksessä jälkeen ja edelleenkin sama 20v vanha tekniikka käytössä uusissa moottoreissa . 	Toyotalla	 bensamoottoreihin tullut pieniä uudistuksia aina 5v välein .
ajoneuvot02415	mixed,mixed,mixed	ominaisuus	Haluaisin vain hauska takavedollisen hatchbackin . Audi A3 Quattrolla olisi ollut kiva , mikäli kyse olisi ollut oikeasti quattrosta . Haldex ratkaisun takia en oikein 	A3 : sta	 myöskään halua , vaan se olisi sitten A4 quattrolla vähintään .
ajoneuvot03756	positive,positive,positive	laatu,toimivuus	Ylistyslanka maailman hienoimmalle autolle . Olen ollut 	roomsteriin	 täydellisen tyytyväinen .
ajoneuvot04914	positive,positive,positive	hinta,laatu,laatu,ulkonäkö,ulkonäkö,ulkonäkö	No Audi on noista se parhain . Samalla levyllä noi taitaa olla , mutta 	Audi	 on laadukkain , arvokkain sekä parhaan näkönen .
